0.660000	4.989866	0.480632	1.000000
0.670000	4.992401	0.481929	1.000000
0.680000	4.994551	0.483666	1.000000
0.690000	4.996260	0.485817	1.000000
0.700000	4.997507	0.488345	1.000000
0.710000	4.998315	0.491205	1.000000
0.720000	4.998748	0.494340	1.000000
0.730000	4.998907	0.497688	1.000000
0.740000	4.998923	0.501181	1.000000
0.750000	4.998944	0.504743	1.000000
0.760000	4.999125	0.508296	1.000000
0.770000	4.999612	0.511760	1.000000
0.780000	5.000530	0.515054	1.000000
0.790000	5.001973	0.518098	1.000000
0.800000	5.003992	0.520819	1.000000
0.810000	5.006589	0.523147	1.000000
0.820000	5.009721	0.525021	1.000000
0.830000	5.013296	0.526387	1.000000
0.840000	5.017183	0.527203	1.000000
0.850000	5.021225	0.527436	1.000000
0.860000	5.025246	0.527069	1.000000
0.870000	5.029074	0.526093	1.000000
0.880000	5.032547	0.524518	1.000000
0.890000	5.035537	0.522363	1.000000
0.900000	5.037954	0.519666	1.000000
0.910000	5.039763	0.516474	1.000000
0.920000	5.040980	0.512848	1.000000
0.930000	5.041676	0.508859	1.000000
0.940000	5.041974	0.504588	1.000000
0.950000	5.042033	0.500125	1.000000
0.960000	5.042042	0.495565	1.000000
0.970000	5.042198	0.491007	1.000000
0.980000	5.042692	0.486553	1.000000
0.990000	5.043692	0.482306	1.000000
1.000000	5.045326	0.478365	1.000000
1.010000	5.047673	0.474823	1.000000
1.020000	5.050749	0.471768	1.000000
1.030000	5.054512	0.469277	1.000000
1.040000	5.058859	0.467415	1.000000
1.050000	5.063637	0.466237	1.000000
1.060000	5.068654	0.465781	1.000000
1.070000	5.073694	0.466071	1.000000
1.080000	5.078539	0.467116	1.000000
1.090000	5.082986	0.468907	1.000000
1.100000	5.086862	0.471417	1.000000
1.110000	5.090048	0.474603	1.000000
1.120000	5.092482	0.478406	1.000000
1.130000	5.094170	0.482753	1.000000
1.140000	5.095186	0.487556	1.000000
1.150000	5.095665	0.492718	1.000000
1.160000	5.095797	0.498129	1.000000
1.170000	5.095802	0.503675	1.000000
1.180000	5.095924	0.509234	1.000000
1.190000	5.096396	0.514684	1.000000
1.200000	5.097432	0.519900	1.000000
1.210000	5.099198	0.524764	1.000000
1.220000	5.101803	0.529160	1.000000
1.230000	5.105287	0.532985	1.000000
1.240000	5.109612	0.536144	1.000000
1.250000	5.114671	0.538558	1.000000
1.260000	5.120292	0.540160	1.000000
1.270000	5.126254	0.540903	1.000000
1.280000	5.132302	0.540757	1.000000
1.290000	5.138174	0.539711	1.000000
1.300000	5.143621	0.537773	1.000000
1.310000	5.148429	0.534973	1.000000
1.320000	5.152438	0.531360	1.000000
1.330000	5.155560	0.527002	1.000000
1.340000	5.157783	0.521984	1.000000
1.350000	5.159177	0.516409	1.000000
1.360000	5.159888	0.510391	1.000000
1.370000	5.160125	0.504057	1.000000
1.380000	5.160144	0.497541	1.000000
1.390000	5.160227	0.490986	1.000000
1.400000	5.160655	0.484536	1.000000
1.410000	5.161685	0.478336	1.000000
1.420000	5.163527	0.472526	1.000000
1.430000	5.166326	0.467241	1.000000
1.440000	5.170146	0.462605	1.000000
1.450000	5.174964	0.458730	1.000000
1.460000	5.180672	0.455710	1.000000
1.470000	5.187084	0.453624	1.000000
1.480000	5.193955	0.452530	1.000000
1.490000	5.200993	0.452467	1.000000
1.500000	5.207895	0.453449	1.000000
1.510000	5.214364	0.455469	1.000000
1.520000	5.220140	0.458496	1.000000
1.530000	5.225025	0.462476	1.000000
1.540000	5.228894	0.467333	1.000000
1.550000	5.231715	0.472970	1.000000
1.560000	5.233547	0.479274	1.000000
1.570000	5.234542	0.486112	1.000000
1.580000	5.234924	0.493342	1.000000
1.590000	5.234979	0.500808	1.000000
1.600000	5.235028	0.508348	1.000000
1.610000	5.235395	0.515798	1.000000
1.620000	5.236385	0.522991	1.000000
1.630000	5.238253	0.529764	1.000000
1.640000	5.241182	0.535963	1.000000
1.650000	5.245268	0.541443	1.000000
1.660000	5.250506	0.546076	1.000000
1.670000	5.256795	0.549750	1.000000
1.680000	5.263941	0.552374	1.000000
1.690000	5.271676	0.553876	1.000000
1.700000	5.279677	0.554211	1.000000
1.710000	5.287600	0.553357	1.000000
1.720000	5.295102	0.551320	1.000000
1.730000	5.301878	0.548131	1.000000
1.740000	5.307682	0.543848	1.000000
1.750000	5.312354	0.538552	1.000000
1.760000	5.315834	0.532349	1.000000
1.770000	5.318166	0.525368	1.000000
1.780000	5.319499	0.517753	1.000000
1.790000	5.320070	0.509664	1.000000
1.800000	5.320190	0.501275	1.000000
1.810000	5.320214	0.492767	1.000000
1.820000	5.320510	0.484327	1.000000
1.830000	5.321430	0.476141	1.000000
1.840000	5.323276	0.468394	1.000000
1.850000	5.326275	0.461260	1.000000
1.860000	5.330555	0.454905	1.000000
1.870000	5.336140	0.449474	1.000000
1.880000	5.342937	0.445099	1.000000
1.890000	5.350751	0.441884	1.000000
1.900000	5.359298	0.439913	1.000000
1.910000	5.368228	0.439242	1.000000
1.920000	5.377157	0.439899	1.000000
1.930000	5.385698	0.441884	1.000000
1.940000	5.393496	0.445166	1.000000
1.950000	5.400260	0.449686	1.000000
1.960000	5.405789	0.455357	1.000000
1.970000	5.409989	0.462064	1.000000
1.980000	5.412884	0.469670	1.000000
1.990000	5.414613	0.478016	1.000000
2.000000	5.415422	0.486926	1.000000
2.010000	5.415641	0.496209	1.000000
2.020000	5.415656	0.505664	1.000000
2.030000	5.415878	0.515086	1.000000
2.040000	5.416704	0.524266	1.000000
2.050000	5.418487	0.532999	1.000000
2.060000	5.421497	0.541088	1.000000
2.070000	5.425905	0.548349	1.000000
2.080000	5.431763	0.554615	1.000000
2.090000	5.438996	0.559738	1.000000
2.100000	5.447412	0.563596	1.000000
2.110000	5.456717	0.566093	1.000000
2.120000	5.466536	0.567162	1.000000
2.130000	5.476449	0.566765	1.000000
2.140000	5.486027	0.564898	1.000000
2.150000	5.494865	0.561588	1.000000
2.160000	5.502625	0.556895	1.000000
2.170000	5.509060	0.550910	1.000000
2.180000	5.514037	0.543755	1.000000
2.190000	5.517556	0.535576	1.000000
2.200000	5.519741	0.526545	1.000000
2.210000	5.520839	0.516853	1.000000
2.220000	5.521196	0.506707	1.000000
2.230000	5.521225	0.496327	1.000000
2.240000	5.521377	0.485938	1.000000
2.250000	5.522094	0.475770	1.000000
2.260000	5.523778	0.466048	1.000000
2.270000	5.526749	0.456991	1.000000
2.280000	5.531221	0.448803	1.000000
2.290000	5.537279	0.441673	1.000000
2.300000	5.544873	0.435765	1.000000
2.310000	5.553820	0.431219	1.000000
2.320000	5.563819	0.428146	1.000000
2.330000	5.574478	0.426625	1.000000
2.340000	5.585344	0.426702	1.000000
2.350000	5.595946	0.428389	1.000000
2.360000	5.605832	0.431662	1.000000
2.370000	5.614613	0.436463	1.000000
2.380000	5.621995	0.442697	1.000000
2.390000	5.627803	0.450238	1.000000
2.400000	5.632005	0.458930	1.000000
2.410000	5.634706	0.468592	1.000000
2.420000	5.636148	0.479019	1.000000
2.430000	5.636686	0.489987	1.000000
2.440000	5.636759	0.501259	1.000000
2.450000	5.636850	0.512592	1.000000
2.460000	5.637447	0.523734	1.000000
2.470000	5.639002	0.534441	1.000000
2.480000	5.641885	0.544472	1.000000
2.490000	5.646356	0.553602	1.000000
2.500000	5.652541	0.561623	1.000000
2.510000	5.660418	0.568351	1.000000
2.520000	5.669819	0.573629	1.000000
2.530000	5.680444	0.577331	1.000000
2.540000	5.691887	0.579364	1.000000
2.550000	5.703667	0.579670	1.000000
2.560000	5.715273	0.578231	1.000000
2.570000	5.726209	0.575064	1.000000
2.580000	5.736032	0.570227	1.000000
2.590000	5.744398	0.563813	1.000000
2.600000	5.751090	0.555952	1.000000
2.610000	5.756033	0.546808	1.000000
2.620000	5.759312	0.536572	1.000000
2.630000	5.761156	0.525460	1.000000
2.640000	5.761924	0.513712	1.000000
2.650000	5.762073	0.501579	1.000000
2.660000	5.762119	0.489327	1.000000
2.670000	5.762594	0.477223	1.000000
2.680000	5.763995	0.465534	1.000000
2.690000	5.766747	0.454521	1.000000
2.700000	5.771160	0.444431	1.000000
2.710000	5.777403	0.435492	1.000000
2.720000	5.785487	0.427908	1.000000
2.730000	5.795268	0.421854	1.000000
2.740000	5.806450	0.417474	1.000000
2.750000	5.818618	0.414875	1.000000
2.760000	5.831269	0.414125	1.000000
2.770000	5.843856	0.415254	1.000000
2.780000	5.855835	0.418250	1.000000
2.790000	5.866715	0.423060	1.000000
2.800000	5.876099	0.429591	1.000000
2.810000	5.883718	0.437710	1.000000
2.820000	5.889460	0.447248	1.000000
2.830000	5.893377	0.458006	1.000000
2.840000	5.895681	0.469754	1.000000
2.850000	5.896730	0.482242	1.000000
2.860000	5.896995	0.495200	1.000000
2.870000	5.897020	0.508346	1.000000
2.880000	5.897375	0.521393	1.000000
2.890000	5.898608	0.534054	1.000000
2.900000	5.901194	0.546047	1.000000
2.910000	5.905496	0.557105	1.000000
2.920000	5.911731	0.566977	1.000000
2.930000	5.919949	0.575441	1.000000
2.940000	5.930031	0.582303	1.000000
2.950000	5.941694	0.587401	1.000000
2.960000	5.954521	0.590614	1.000000
2.970000	5.967989	0.591859	1.000000
2.980000	5.981519	0.591098	1.000000
2.990000	5.994525	0.588333	1.000000
3.000000	6.006465	0.583614	1.000000
3.010000	6.016888	0.577032	1.000000
3.020000	6.025475	0.568721	1.000000
3.030000	6.032066	0.558853	1.000000
3.040000	6.036679	0.547636	1.000000
3.050000	6.039503	0.535308	1.000000
3.060000	6.040887	0.522133	1.000000
3.070000	6.041312	0.508395	1.000000
3.080000	6.041344	0.494393	1.000000
3.090000	6.041590	0.480432	1.000000
3.100000	6.042643	0.466818	1.000000
3.110000	6.045032	0.453855	1.000000
3.120000	6.049173	0.441829	1.000000
3.130000	6.055333	0.431010	1.000000
3.140000	6.063607	0.421644	1.000000
3.150000	6.073909	0.413943	1.000000
3.160000	6.085974	0.408085	1.000000
3.170000	6.099386	0.404209	1.000000
3.180000	6.113611	0.402410	1.000000
3.190000	6.128042	0.402741	1.000000
3.200000	6.142052	0.405206	1.000000
3.210000	6.155049	0.409764	1.000000
3.220000	6.166530	0.416325	1.000000
3.230000	6.176120	0.424758	1.000000
3.240000	6.183611	0.434888	1.000000
3.250000	6.188978	0.446500	1.000000
3.260000	6.192382	0.459348	1.000000
3.270000	6.194159	0.473158	1.000000
3.280000	6.194792	0.487631	1.000000
3.290000	6.194864	0.502453	1.000000
3.300000	6.195016	0.517303	1.000000
3.310000	6.195886	0.531852	1.000000
3.320000	6.198052	0.545781	1.000000
3.330000	6.201988	0.558780	1.000000
3.340000	6.208015	0.570558	1.000000
3.350000	6.216275	0.580851	1.000000
3.360000	6.226720	0.589424	1.000000
3.370000	6.239109	0.596082	1.000000
3.380000	6.253035	0.600668	1.000000
3.390000	6.267955	0.603072	1.000000
3.400000	6.283240	0.603229	1.000000
3.410000	6.298226	0.601124	1.000000
3.420000	6.312273	0.596790	1.000000
3.430000	6.324823	0.590312	1.000000
3.440000	6.335446	0.581820	1.000000
3.450000	6.343879	0.571490	1.000000
3.460000	6.350054	0.559541	1.000000
3.470000	6.354097	0.546227	1.000000
3.480000	6.356325	0.531833	1.000000
3.490000	6.357217	0.516668	1.000000
3.500000	6.357369	0.501063	1.000000
3.510000	6.357452	0.485356	1.000000
3.520000	6.358142	0.469893	1.000000
3.530000	6.360071	0.455013	1.000000
3.540000	6.363767	0.441048	1.000000
3.550000	6.369608	0.428308	1.000000
3.560000	6.377786	0.417079	1.000000
3.570000	6.388296	0.407614	1.000000
3.580000	6.400928	0.400129	1.000000
3.590000	6.415289	0.394797	1.000000
3.600000	6.430834	0.391746	1.000000
3.610000	6.446915	0.391052	1.000000
3.620000	6.462835	0.392743	1.000000
3.630000	6.477911	0.396792	1.000000
3.640000	6.491529	0.403124	1.000000
3.650000	6.503203	0.411609	1.000000
3.660000	6.512617	0.422072	1.000000
3.670000	6.519649	0.434291	1.000000
3.680000	6.524389	0.448007	1.000000
3.690000	6.527127	0.462926	1.000000
3.700000	6.528332	0.478725	1.000000
3.710000	6.528609	0.495064	1.000000
3.720000	6.528649	0.511585	1.000000
3.730000	6.529170	0.527928	1.000000
3.740000	6.530850	0.543733	1.000000
3.750000	6.534273	0.558650	1.000000
3.760000	6.539874	0.572349	1.000000
3.770000	6.547903	0.584522	1.000000
3.780000	6.558398	0.594897	1.000000
3.790000	6.571188	0.603238	1.000000
3.800000	6.585899	0.609354	1.000000
3.810000	6.601992	0.613101	1.000000
3.820000	6.618806	0.614388	1.000000
3.830000	6.635614	0.613173	1.000000
3.840000	6.651692	0.609474	1.000000
3.850000	6.666374	0.603359	1.000000
3.860000	6.679116	0.594953	1.000000
3.870000	6.689543	0.584429	1.000000
3.880000	6.697481	0.572009	1.000000
3.890000	6.702975	0.557958	1.000000
3.900000	6.706282	0.542577	1.000000
3.910000	6.707857	0.526197	1.000000
3.920000	6.708306	0.509174	1.000000
3.930000	6.708338	0.491876	1.000000
3.940000	6.708704	0.474682	1.000000
3.950000	6.710130	0.457971	1.000000
3.960000	6.713255	0.442111	1.000000
3.970000	6.718573	0.427453	1.000000
3.980000	6.726391	0.414325	1.000000
3.990000	6.736801	0.403020	1.000000
4.000000	6.749669	0.393794	1.000000
4.010000	6.764652	0.386857	1.000000
4.020000	6.781218	0.382370	1.000000
4.030000	6.798700	0.380442	1.000000
4.040000	6.816347	0.381125	1.000000
4.050000	6.833396	0.384415	1.000000
4.060000	6.849130	0.390253	1.000000
4.070000	6.862948	0.398519	1.000000
4.080000	6.874416	0.409042	1.000000
4.090000	6.883301	0.421602	1.000000
4.100000	6.889601	0.435929	1.000000
4.110000	6.893536	0.451717	1.000000
4.120000	6.895538	0.468626	1.000000
4.130000	6.896210	0.486289	1.000000
4.140000	6.896274	0.504322	1.000000
4.150000	6.896510	0.522332	1.000000
4.160000	6.897688	0.539922	1.000000
4.170000	6.900500	0.556706	1.000000
4.180000	6.905499	0.572312	1.000000
4.190000	6.913052	0.586392	1.000000
4.200000	6.923306	0.598632	1.000000
4.210000	6.936174	0.608757	1.000000
4.220000	6.951343	0.616537	1.000000
4.230000	6.968300	0.621794	1.000000
4.240000	6.986375	0.624403	1.000000
4.250000	7.004799	0.624297	1.000000
4.260000	7.022773	0.621467	1.000000
4.270000	7.039534	0.615966	1.000000
4.280000	7.054425	0.607902	1.000000
4.290000	7.066949	0.597445	1.000000
4.300000	7.076817	0.584814	1.000000
4.310000	7.083971	0.570278	1.000000
4.320000	7.088591	0.554150	1.000000
4.330000	7.091080	0.536776	1.000000
4.340000	7.092030	0.518534	1.000000
4.350000	7.092170	0.499820	1.000000
4.360000	7.092304	0.481042	1.000000
4.370000	7.093242	0.462611	1.000000
4.380000	7.095728	0.444933	1.000000
4.390000	7.100373	0.428399	1.000000
4.400000	7.107607	0.413375	1.000000
4.410000	7.117634	0.400197	1.000000
4.420000	7.130419	0.389158	1.000000
4.430000	7.145686	0.380509	1.000000
4.440000	7.162946	0.374446	1.000000
4.450000	7.181533	0.371111	1.000000
4.460000	7.200667	0.370586	1.000000
4.470000	7.219517	0.372894	1.000000
4.480000	7.237277	0.377994	1.000000
4.490000	7.253234	0.385784	1.000000
4.500000	7.266829	0.396103	1.000000
4.510000	7.277712	0.408734	1.000000
4.520000	7.285768	0.423407	1.000000
4.530000	7.291128	0.439807	1.000000
4.540000	7.294163	0.457582	1.000000
4.550000	7.295446	0.476346	1.000000
4.560000	7.295708	0.495692	1.000000
4.570000	7.295774	0.515198	1.000000
4.580000	7.296488	0.534437	1.000000
4.590000	7.298642	0.552986	1.000000
4.600000	7.302908	0.570437	1.000000
4.610000	7.309778	0.586402	1.000000
4.620000	7.319517	0.600526	1.000000
4.630000	7.332145	0.612495	1.000000
4.640000	7.347431	0.622038	1.000000
4.650000	7.364912	0.628940	1.000000
4.660000	7.383935	0.633042	1.000000
4.670000	7.403712	0.634243	1.000000
4.680000	7.423386	0.632508	1.000000
4.690000	7.442110	0.627865	1.000000
4.700000	7.459117	0.620406	1.000000
4.710000	7.473789	0.610285	1.000000
4.720000	7.485711	0.597716	1.000000
4.730000	7.494708	0.582966	1.000000
4.740000	7.500860	0.566352	1.000000
4.750000	7.504498	0.548233	1.000000
4.760000	7.506172	0.529000	1.000000
4.770000	7.506610	0.509071	1.000000
4.780000	7.506647	0.488881	1.000000
4.790000	7.507161	0.468871	1.000000
4.800000	7.508990	0.449482	1.000000
4.810000	7.512863	0.431140	1.000000
4.820000	7.519332	0.414250	1.000000
4.830000	7.528728	0.399189	1.000000
4.840000	7.541128	0.386290	1.000000
4.850000	7.556350	0.375844	1.000000
4.860000	7.573965	0.368085	1.000000
4.870000	7.593337	0.363191	1.000000
4.880000	7.613677	0.361279	1.000000
4.890000	7.634109	0.362399	1.000000
4.900000	7.653748	0.366535	1.000000
4.910000	7.671778	0.373606	1.000000
4.920000	7.687520	0.383467	1.000000
4.930000	7.700496	0.395910	1.000000
4.940000	7.710468	0.410668	1.000000
4.950000	7.717460	0.427426	1.000000
4.960000	7.721757	0.445821	1.000000
4.970000	7.723882	0.465456	1.000000
4.980000	7.724549	0.485903	1.000000
4.990000	7.724603	0.506719	1.000000
5.000000	7.724945	0.527447	1.000000
5.010000	7.726457	0.547633	1.000000
5.020000	7.729921	0.566833	1.000000
5.030000	7.735953	0.584623	1.000000
5.040000	7.744949	0.600610	1.000000
5.050000	7.757047	0.614437	1.000000
5.060000	7.772119	0.625797	1.000000
5.070000	7.789777	0.634434	1.000000
5.080000	7.809408	0.640153	1.000000
5.090000	7.830228	0.642819	1.000000
5.100000	7.851348	0.642367	1.000000
5.110000	7.871851	0.638797	1.000000
5.120000	7.890873	0.632178	1.000000
5.130000	7.907677	0.622646	1.000000
5.140000	7.921720	0.610403	1.000000
5.150000	7.932698	0.595709	1.000000
5.160000	7.940575	0.578879	1.000000
5.170000	7.945587	0.560278	1.000000
5.180000	7.948220	0.540306	1.000000
5.190000	7.949171	0.519398	1.000000
5.200000	7.949287	0.498009	1.000000
5.210000	7.949490	0.476606	1.000000
5.220000	7.950700	0.455658	1.000000
5.230000	7.953751	0.435625	1.000000
5.240000	7.959320	0.416950	1.000000
5.250000	7.967870	0.400044	1.000000
5.260000	7.979605	0.385284	1.000000
5.270000	7.994453	0.372998	1.000000
5.280000	8.012071	0.363461	1.000000
5.290000	8.031878	0.356888	1.000000
5.300000	8.053100	0.353431	1.000000
5.310000	8.074838	0.353173	1.000000
5.320000	8.096149	0.356130	1.000000
5.330000	8.116126	0.362244	1.000000
5.340000	8.133974	0.371390	1.000000
5.350000	8.149086	0.383377	1.000000
5.360000	8.161093	0.397947	1.000000
5.370000	8.169894	0.414789	1.000000
5.380000	8.175670	0.433539	1.000000
5.390000	8.178869	0.453791	1.000000
5.400000	8.180163	0.475105	1.000000
5.410000	8.180394	0.497017	1.000000
5.420000	8.180500	0.519048	1.000000
5.430000	8.181433	0.540716	1.000000
5.440000	8.184077	0.561546	1.000000
5.450000	8.189169	0.581077	1.000000
5.460000	8.197237	0.598879	1.000000
5.470000	8.208551	0.614558	1.000000
5.480000	8.223101	0.627766	1.000000
5.490000	8.240596	0.638206	1.000000
5.500000	8.260488	0.645646	1.000000
5.510000	8.282020	0.649915	1.000000
5.520000	8.304294	0.650912	1.000000
5.530000	8.326344	0.648608	1.000000
5.540000	8.347223	0.643046	1.000000
5.550000	8.366084	0.634338	1.000000
5.560000	8.382258	0.622669	1.000000
5.570000	8.395306	0.608287	1.000000
5.580000	8.405064	0.591502	1.000000
5.590000	8.411653	0.572675	1.000000
5.600000	8.415474	0.552215	1.000000
5.610000	8.417170	0.530565	1.000000
5.620000	8.417571	0.508198	1.000000
5.630000	8.417623	0.485601	1.000000
5.640000	8.418307	0.463268	1.000000
5.650000	8.420551	0.441690	1.000000
5.660000	8.425150	0.421341	1.000000
5.670000	8.432697	0.402670	1.000000
5.680000	8.443532	0.386089	1.000000
5.690000	8.457709	0.371966	1.000000
5.700000	8.474991	0.360615	1.000000
5.710000	8.494873	0.352290	1.000000
5.720000	8.516624	0.347179	1.000000
5.730000	8.539349	0.345402	1.000000
5.740000	8.562065	0.347003	1.000000
5.750000	8.583793	0.351957	1.000000
5.760000	8.603636	0.360161	1.000000
5.770000	8.620861	0.371445	1.000000
5.780000	8.634962	0.385566	1.000000
5.790000	8.645706	0.402222	1.000000
5.800000	8.653152	0.421054	1.000000
5.810000	8.657650	0.441653	1.000000
5.820000	8.659805	0.463572	1.000000
5.830000	8.660430	0.486335	1.000000
5.840000	8.660474	0.509444	1.000000
5.850000	8.660941	0.532396	1.000000
5.860000	8.662799	0.554686	1.000000
5.870000	8.666900	0.575824	1.000000
5.880000	8.673901	0.595346	1.000000
5.890000	8.684211	0.612819	1.000000
5.900000	8.697951	0.627858	1.000000
5.910000	8.714946	0.640128	1.000000
5.920000	8.734737	0.649356	1.000000
5.930000	8.756621	0.655334	1.000000
5.940000	8.779715	0.657924	1.000000
5.950000	8.803027	0.657063	1.000000
5.960000	8.825546	0.652763	1.000000
5.970000	8.846329	0.645110	1.000000
5.980000	8.864585	0.634265	1.000000
5.990000	8.879740	0.620460	1.000000
6.000000	8.891491	0.603990	1.000000
6.010000	8.899832	0.585212	1.000000
6.020000	8.905056	0.564532	1.000000
6.030000	8.907727	0.542401	1.000000
6.040000	8.908635	0.519298	1.000000
6.050000	8.908725	0.495729	1.000000
6.060000	8.909018	0.472209	1.000000
6.070000	8.910517	0.449252	1.000000
6.080000	8.914126	0.427364	1.000000
6.090000	8.920566	0.407026	1.000000
6.100000	8.930313	0.388687	1.000000
6.110000	8.943559	0.372752	1.000000
6.120000	8.960192	0.359573	1.000000
6.130000	8.979803	0.349445	1.000000
6.140000	9.001727	0.342593	1.000000
6.150000	9.025096	0.339174	1.000000
6.160000	9.048917	0.339268	1.000000
6.170000	9.072154	0.342880	1.000000
6.180000	9.093825	0.349937	1.000000
6.190000	9.113079	0.360291	1.000000
6.200000	9.129278	0.373721	1.000000
6.210000	9.142048	0.389940	1.000000
6.220000	9.151317	0.408595	1.000000
6.230000	9.157314	0.429283	1.000000
6.240000	9.160558	0.451554	1.000000
6.250000	9.161808	0.474923	1.000000
6.260000	9.161999	0.498881	1.000000
6.270000	9.162161	0.522905	1.000000
6.280000	9.163328	0.546468	1.000000
6.290000	9.166451	0.569053	1.000000
6.300000	9.172312	0.590165	1.000000
6.310000	9.181458	0.609338	1.000000
6.320000	9.194148	0.626149	1.000000
6.330000	9.210339	0.640226	1.000000
6.340000	9.229680	0.651259	1.000000
6.350000	9.251548	0.658999	1.000000
6.360000	9.275098	0.663275	1.000000
6.370000	9.299341	0.663985	1.000000
6.380000	9.323224	0.661109	1.000000
6.390000	9.345726	0.654703	1.000000
6.400000	9.365944	0.644902	1.000000
6.410000	9.383176	0.631914	1.000000
6.420000	9.396977	0.616018	1.000000
6.430000	9.407201	0.597558	1.000000
6.440000	9.414015	0.576934	1.000000
6.450000	9.417885	0.554594	1.000000
6.460000	9.419534	0.531024	1.000000
6.470000	9.419879	0.506738	1.000000
6.480000	9.419955	0.482266	1.000000
6.490000	9.420822	0.458144	1.000000
6.500000	9.423474	0.434900	1.000000
6.510000	9.428752	0.413046	1.000000
6.520000	9.437268	0.393061	1.000000
6.530000	9.449359	0.375387	1.000000
6.540000	9.465046	0.360413	1.000000
6.550000	9.484041	0.348472	1.000000
6.560000	9.505769	0.339829	1.000000
6.570000	9.529414	0.334676	1.000000
6.580000	9.553996	0.333134	1.000000
6.590000	9.578450	0.335240	1.000000
6.600000	9.601724	0.340954	1.000000
6.610000	9.622865	0.350158	1.000000
6.620000	9.641107	0.362654	1.000000
6.630000	9.655936	0.378175	1.000000
6.640000	9.667135	0.396384	1.000000
6.650000	9.674804	0.416888	1.000000
6.660000	9.679349	0.439239	1.000000
6.670000	9.681454	0.462952	1.000000
6.680000	9.682013	0.487509	1.000000
6.690000	9.682058	0.512374	1.000000
6.700000	9.682669	0.537003	1.000000
6.710000	9.684877	0.560856	1.000000
6.720000	9.689578	0.583410	1.000000
6.730000	9.697451	0.604168	1.000000
6.740000	9.708902	0.622673	1.000000
6.750000	9.724026	0.638517	1.000000
6.760000	9.742598	0.651351	1.000000
6.770000	9.764096	0.660890	1.000000
6.780000	9.787739	0.666921	1.000000
6.790000	9.812564	0.669308	1.000000
6.800000	9.837501	0.667993	1.000000
6.810000	9.861471	0.663002	1.000000
6.820000	9.883478	0.654437	1.000000
6.830000	9.902696	0.642482	1.000000
6.840000	9.918544	0.627394	1.000000
6.850000	9.930730	0.609499	1.000000
6.860000	9.939285	0.589186	1.000000
6.870000	9.944554	0.566896	1.000000
6.880000	9.947172	0.543116	1.000000
6.890000	9.948004	0.518363	1.000000
6.900000	9.948073	0.493178	1.000000
6.910000	9.948470	0.468111	1.000000
6.920000	9.950260	0.443712	1.000000
6.930000	9.954389	0.420515	1.000000
6.940000	9.961600	0.399031	1.000000
6.950000	9.972370	0.379731	1.000000
6.960000	9.986868	0.363040	1.000000
6.970000	10.004937	0.349326	1.000000
6.980000	10.026111	0.338893	1.000000
6.990000	10.049656	0.331971	1.000000
